path,filename,canvas_w,canvas_h,canvas_area,canvas_tiles_w,canvas_tiles_h,canvas_multiple_of_tile,visible_left,visible_top,visible_right_exclusive,visible_bottom_exclusive,visible_w,visible_h,visible_bbox_area,visible_tiles_w_ceil,visible_tiles_h_ceil,transparent_pixel_count,transparent_pixel_pct,bbox_empty_pct,margin_left,margin_top,margin_right,margin_bottom,max_margin_px,max_margin_tiles,parsed_dim_hint,parsed_frame_hint,suggested_trim_canvas_w,suggested_trim_canvas_h,suggested_trim_tiles_w,suggested_trim_tiles_h,issues,suspicious
tiles/roads_paths/runtime/roads/gothic/overlays/overlay_rubble_debris_04.png,overlay_rubble_debris_04.png,26,55,1430,0.812,1.719,False,0,0,26,55,26,55,1430,1,2,551,0.3853,0.0,0,0,0,0,0,0.0,,,32,64,1,2,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/overlays/overlay_rubble_debris_05.png,overlay_rubble_debris_05.png,36,49,1764,1.125,1.531,False,0,0,36,49,36,49,1764,2,2,833,0.4722,0.0,0,0,0,0,0,0.0,,,64,64,2,2,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/overlays/overlay_rubble_debris_06.png,overlay_rubble_debris_06.png,37,49,1813,1.156,1.531,False,0,0,37,49,37,49,1813,2,2,663,0.3657,0.0,0,0,0,0,0,0.0,,,64,64,2,2,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/overlays/overlay_rune_circle_01.png,overlay_rune_circle_01.png,75,84,6300,2.344,2.625,False,0,0,75,84,75,84,6300,3,3,4372,0.694,0.0,0,0,0,0,0,0.0,,,96,96,3,3,CANVAS_NOT_MULTIPLE_OF_TILE;HIGH_TRANSPARENT_PIXEL_RATIO,True
tiles/roads_paths/runtime/roads/gothic/overlays/overlay_rune_circle_02.png,overlay_rune_circle_02.png,78,75,5850,2.438,2.344,False,0,0,78,75,78,75,5850,3,3,2913,0.4979,0.0,0,0,0,0,0,0.0,,,96,96,3,3,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/overlays/overlay_rune_circle_03.png,overlay_rune_circle_03.png,73,73,5329,2.281,2.281,False,0,0,73,73,73,73,5329,3,3,3286,0.6166,0.0,0,0,0,0,0,0.0,,,96,96,3,3,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/overlays/overlay_rune_circle_04.png,overlay_rune_circle_04.png,71,69,4899,2.219,2.156,False,0,0,71,69,71,69,4899,3,3,3874,0.7908,0.0,0,0,0,0,0,0.0,,,96,96,3,3,CANVAS_NOT_MULTIPLE_OF_TILE;HIGH_TRANSPARENT_PIXEL_RATIO,True
tiles/roads_paths/runtime/roads/gothic/overlays/overlay_rune_circle_05.png,overlay_rune_circle_05.png,49,68,3332,1.531,2.125,False,0,0,49,68,49,68,3332,2,3,2617,0.7854,0.0,0,0,0,0,0,0.0,,,64,96,2,3,CANVAS_NOT_MULTIPLE_OF_TILE;HIGH_TRANSPARENT_PIXEL_RATIO,True
tiles/roads_paths/runtime/roads/gothic/overlays/overlay_rune_circle_06.png,overlay_rune_circle_06.png,51,63,3213,1.594,1.969,False,0,0,51,63,51,63,3213,2,2,2374,0.7389,0.0,0,0,0,0,0,0.0,,,64,64,2,2,CANVAS_NOT_MULTIPLE_OF_TILE;HIGH_TRANSPARENT_PIXEL_RATIO,True
tiles/roads_paths/runtime/roads/gothic/overlays/overlay_rune_circle_07.png,overlay_rune_circle_07.png,32,72,2304,1.0,2.25,False,0,0,32,72,32,72,2304,1,3,1512,0.6562,0.0,0,0,0,0,0,0.0,,,32,96,1,3,CANVAS_NOT_MULTIPLE_OF_TILE;HIGH_TRANSPARENT_PIXEL_RATIO,True
tiles/roads_paths/runtime/roads/gothic/overlays/overlay_rune_mark_01.png,overlay_rune_mark_01.png,255,64,16320,7.969,2.0,False,0,0,255,64,255,64,16320,8,2,9863,0.6044,0.0,0,0,0,0,0,0.0,,,256,64,8,2,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/overlays/overlay_rune_mark_02.png,overlay_rune_mark_02.png,36,18,648,1.125,0.562,False,0,0,36,18,36,18,648,2,1,16,0.0247,0.0,0,0,0,0,0,0.0,,,64,32,2,1,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/overlays/overlay_rune_mark_03.png,overlay_rune_mark_03.png,43,20,860,1.344,0.625,False,0,0,43,20,43,20,860,2,1,26,0.0302,0.0,0,0,0,0,0,0.0,,,64,32,2,1,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/overlays/overlay_rune_mark_04.png,overlay_rune_mark_04.png,38,29,1102,1.188,0.906,False,0,0,38,29,38,29,1102,2,1,36,0.0327,0.0,0,0,0,0,0,0.0,,,64,32,2,1,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/overlays/overlay_rune_mark_05.png,overlay_rune_mark_05.png,31,38,1178,0.969,1.188,False,0,0,31,38,31,38,1178,1,2,41,0.0348,0.0,0,0,0,0,0,0.0,,,32,64,1,2,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/pieces/002_road_junction_t_01.png,002_road_junction_t_01.png,251,146,36646,7.844,4.562,False,0,0,251,146,251,146,36646,8,5,126,0.0034,0.0,0,0,0,0,0,0.0,,,256,160,8,5,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/pieces/003_road_junction_t_02.png,003_road_junction_t_02.png,241,146,35186,7.531,4.562,False,0,0,241,146,241,146,35186,8,5,188,0.0053,0.0,0,0,0,0,0,0.0,,,256,160,8,5,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/pieces/004_road_straight_v_large_01.png,004_road_straight_v_large_01.png,107,308,32956,3.344,9.625,False,0,0,107,308,107,308,32956,4,10,213,0.0065,0.0,0,0,0,0,0,0.0,,,128,320,4,10,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/pieces/005_road_straight_v_large_02.png,005_road_straight_v_large_02.png,85,308,26180,2.656,9.625,False,0,0,85,308,85,308,26180,3,10,90,0.0034,0.0,0,0,0,0,0,0.0,,,96,320,3,10,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/pieces/006_road_straight_v_large_03.png,006_road_straight_v_large_03.png,89,308,27412,2.781,9.625,False,0,0,89,308,89,308,27412,3,10,87,0.0032,0.0,0,0,0,0,0,0.0,,,96,320,3,10,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/pieces/014_road_junction_t_03.png,014_road_junction_t_03.png,251,146,36646,7.844,4.562,False,0,0,251,146,251,146,36646,8,5,447,0.0122,0.0,0,0,0,0,0,0.0,,,256,160,8,5,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/pieces/015_road_junction_t_04.png,015_road_junction_t_04.png,241,146,35186,7.531,4.562,False,0,0,241,146,241,146,35186,8,5,494,0.014,0.0,0,0,0,0,0,0.0,,,256,160,8,5,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/pieces/021_road_intersection_large_01.png,021_road_intersection_large_01.png,200,251,50200,6.25,7.844,False,0,0,200,251,200,251,50200,7,8,9784,0.1949,0.0,0,0,0,0,0,0.0,,,224,256,7,8,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/pieces/022_road_intersection_large_02.png,022_road_intersection_large_02.png,653,605,395065,20.406,18.906,False,0,0,653,605,653,605,395065,21,19,138378,0.3503,0.0,0,0,0,0,0,0.0,,,672,608,21,19,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/pieces/048_road_intersection_cross_01.png,048_road_intersection_cross_01.png,199,200,39800,6.219,6.25,False,0,0,199,200,199,200,39800,7,7,5019,0.1261,0.0,0,0,0,0,0,0.0,,,224,224,7,7,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/pieces/066_road_pad_square_01.png,066_road_pad_square_01.png,115,101,11615,3.594,3.156,False,0,0,115,101,115,101,11615,4,4,156,0.0134,0.0,0,0,0,0,0,0.0,,,128,128,4,4,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/pieces/067_road_tile_01.png,067_road_tile_01.png,50,101,5050,1.562,3.156,False,0,0,50,101,50,101,5050,2,4,18,0.0036,0.0,0,0,0,0,0,0.0,,,64,128,2,4,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/pieces/076_road_corner_or_junction_01.png,076_road_corner_or_junction_01.png,95,181,17195,2.969,5.656,False,0,0,95,181,95,181,17195,3,6,95,0.0055,0.0,0,0,0,0,0,0.0,,,96,192,3,6,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/pieces/077_road_corner_01.png,077_road_corner_01.png,88,181,15928,2.75,5.656,False,0,0,88,181,88,181,15928,3,6,181,0.0114,0.0,0,0,0,0,0,0.0,,,96,192,3,6,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/pieces/078_road_corner_02.png,078_road_corner_02.png,85,181,15385,2.656,5.656,False,0,0,85,181,85,181,15385,3,6,110,0.0071,0.0,0,0,0,0,0,0.0,,,96,192,3,6,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/pieces/079_road_corner_03.png,079_road_corner_03.png,83,181,15023,2.594,5.656,False,0,0,83,181,83,181,15023,3,6,419,0.0279,0.0,0,0,0,0,0,0.0,,,96,192,3,6,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/pieces/080_road_corner_04.png,080_road_corner_04.png,84,181,15204,2.625,5.656,False,0,0,84,181,84,181,15204,3,6,186,0.0122,0.0,0,0,0,0,0,0.0,,,96,192,3,6,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/pieces/081_road_straight_v_large_04.png,081_road_straight_v_large_04.png,80,181,14480,2.5,5.656,False,0,0,80,181,80,181,14480,3,6,710,0.049,0.0,0,0,0,0,0,0.0,,,96,192,3,6,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/pieces/082_road_straight_v_01.png,082_road_straight_v_01.png,69,181,12489,2.156,5.656,False,0,0,69,181,69,181,12489,3,6,926,0.0741,0.0,0,0,0,0,0,0.0,,,96,192,3,6,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/pieces/083_road_straight_v_02.png,083_road_straight_v_02.png,65,181,11765,2.031,5.656,False,0,0,65,181,65,181,11765,3,6,1069,0.0909,0.0,0,0,0,0,0,0.0,,,96,192,3,6,CANVAS_NOT_MULTIPLE_OF_TILE,True
tiles/roads_paths/runtime/roads/gothic/pieces/084_road_straight_v_03.png,084_road_straight_v_03.png,65,181,11765,2.031,5.656,False,0,0,65,181,65,181,11765,3,6,1087,0.0924,0.0,0,0,0,0,0,0.0,,,96,192,3,6,CANVAS_NOT_MULTIPLE_OF_TILE,True
runtime/sundered_keep/props/prop_tomb/prop_sarcophagus_01.png,prop_sarcophagus_01.png,128,64,8192,4.0,2.0,True,26,2,102,62,76,60,4560,3,2,4727,0.577,0.4434,26,2,26,2,26,0.812,,,96,64,3,2,,False
runtime/sundered_keep/doors_traversal/stairs/stone_stairs_up_n.png,stone_stairs_up_n.png,64,64,4096,2.0,2.0,True,12,2,51,62,39,60,2340,2,2,1845,0.4504,0.4287,12,2,13,2,13,0.406,,,64,64,2,2,,False
runtime/sundered_keep/doors_traversal/stairs/stone_stairs_up_s.png,stone_stairs_up_s.png,64,64,4096,2.0,2.0,True,12,2,51,62,39,60,2340,2,2,1801,0.4397,0.4287,12,2,13,2,13,0.406,,,64,64,2,2,,False
tiles/roads_paths/runtime/paths/pieces/road_straight_n_s_tiny_01.png,road_straight_n_s_tiny_01.png,64,128,8192,2.0,4.0,True,7,13,56,115,49,102,4998,2,4,3259,0.3978,0.3899,7,13,8,13,13,0.406,,,64,128,2,4,,False
tiles/roads_paths/runtime/paths/pieces/road_straight_n_s_tiny_03.png,road_straight_n_s_tiny_03.png,64,128,8192,2.0,4.0,True,7,13,56,115,49,102,4998,2,4,3234,0.3948,0.3899,7,13,8,13,13,0.406,,,64,128,2,4,,False
tiles/roads_paths/runtime/paths/pieces/road_dead_end_w_rounded_01.png,road_dead_end_w_rounded_01.png,96,128,12288,3.0,4.0,True,11,13,85,115,74,102,7548,3,4,5265,0.4285,0.3857,11,13,11,13,13,0.406,,,96,128,3,4,,False
tiles/roads_paths/runtime/paths/pieces/road_straight_n_s_short_02.png,road_straight_n_s_short_02.png,96,128,12288,3.0,4.0,True,11,13,85,115,74,102,7548,3,4,4796,0.3903,0.3857,11,13,11,13,13,0.406,,,96,128,3,4,,False
runtime/sundered_keep/terrain/cliffs/cliff_outer_corner_ne.png,cliff_outer_corner_ne.png,64,96,6144,2.0,3.0,True,2,31,62,94,60,63,3780,2,2,2680,0.4362,0.3848,2,31,2,2,31,0.969,,,64,64,2,2,,False
runtime/sundered_keep/props/prop_light/prop_brazier_iron_01.png,prop_brazier_iron_01.png,64,64,4096,2.0,2.0,True,11,2,53,62,42,60,2520,2,2,2135,0.5212,0.3848,11,2,11,2,11,0.344,,,64,64,2,2,,False
tiles/interiors/runtime/props_terminal_console_01_74x56.png,props_terminal_console_01_74x56.png,96,64,6144,3.0,2.0,True,13,6,84,60,71,54,3834,3,2,2469,0.4019,0.376,13,6,12,4,13,0.406,74x56,,96,64,3,2,,False
runtime/sundered_keep/doors_traversal/stairs/stone_stairs_down_n.png,stone_stairs_down_n.png,64,64,4096,2.0,2.0,True,10,2,53,62,43,60,2580,2,2,1543,0.3767,0.3701,10,2,11,2,11,0.344,,,64,64,2,2,,False
runtime/sundered_keep/doors_traversal/stairs/stone_stairs_down_s.png,stone_stairs_down_s.png,64,64,4096,2.0,2.0,True,10,2,53,62,43,60,2580,2,2,1571,0.3835,0.3701,10,2,11,2,11,0.344,,,64,64,2,2,,False
runtime/sundered_keep/terrain/cliffs/cliff_face_slice_01.png,cliff_face_slice_01.png,64,96,6144,2.0,3.0,True,2,29,62,94,60,65,3900,2,3,2330,0.3792,0.3652,2,29,2,2,29,0.906,,,64,96,2,3,,False
runtime/sundered_keep/terrain/cliffs/cliff_outer_corner_nw.png,cliff_outer_corner_nw.png,64,96,6144,2.0,3.0,True,2,29,62,94,60,65,3900,2,3,2626,0.4274,0.3652,2,29,2,2,29,0.906,,,64,96,2,3,,False
runtime/sundered_keep/props/prop_medium/prop_broken_cart_01.png,prop_broken_cart_01.png,96,64,6144,3.0,2.0,True,15,2,80,62,65,60,3900,3,2,3261,0.5308,0.3652,15,2,16,2,16,0.5,,,96,64,3,2,,False
runtime/sundered_keep/props/prop_column/prop_great_hall_column_01.png,prop_great_hall_column_01.png,32,96,3072,1.0,3.0,True,2,24,30,94,28,70,1960,1,3,1517,0.4938,0.362,2,24,2,2,24,0.75,,,32,96,1,3,,False
runtime/sundered_keep/props/prop_tall/prop_gothic_statue_broken_01.png,prop_gothic_statue_broken_01.png,64,96,6144,2.0,3.0,True,10,2,53,94,43,92,3956,2,3,3493,0.5685,0.3561,10,2,11,2,11,0.344,,,64,96,2,3,,False
runtime/sundered_keep/props/prop_storage/prop_crate_stack_wet_01.png,prop_crate_stack_wet_01.png,96,64,6144,3.0,2.0,True,15,2,81,62,66,60,3960,3,2,3279,0.5337,0.3555,15,2,15,2,15,0.469,,,96,64,3,2,,False
tiles/roads_paths/runtime/paths/pieces/road_straight_n_s_short_01.png,road_straight_n_s_short_01.png,96,128,12288,3.0,4.0,True,8,13,87,115,79,102,8058,3,4,4248,0.3457,0.3442,8,13,9,13,13,0.406,,,96,128,3,4,,False
runtime/sundered_keep/terrain/cliffs/cliff_outer_corner_se.png,cliff_outer_corner_se.png,64,96,6144,2.0,3.0,True,2,26,62,94,60,68,4080,2,3,2361,0.3843,0.3359,2,26,2,2,26,0.812,,,64,96,2,3,,False
runtime/sundered_keep/terrain/cliffs/cliff_outer_corner_sw.png,cliff_outer_corner_sw.png,64,96,6144,2.0,3.0,True,2,25,62,94,60,69,4140,2,3,2319,0.3774,0.3262,2,25,2,2,25,0.781,,,64,96,2,3,,False
runtime/sundered_keep/props/prop_rock/prop_sea_spray_rock_01.png,prop_sea_spray_rock_01.png,96,64,6144,3.0,2.0,True,13,2,82,62,69,60,4140,3,2,3670,0.5973,0.3262,13,2,14,2,14,0.438,,,96,64,3,2,,False
runtime/sundered_keep/terrain/cliffs/cliff_edge_w.png,cliff_edge_w.png,64,96,6144,2.0,3.0,True,2,24,62,94,60,70,4200,2,3,2234,0.3636,0.3164,2,24,2,2,24,0.75,,,64,96,2,3,,False
runtime/sundered_keep/terrain/cliffs/cliff_face_slice_mossy_01.png,cliff_face_slice_mossy_01.png,64,96,6144,2.0,3.0,True,2,22,62,94,60,72,4320,2,3,1922,0.3128,0.2969,2,22,2,2,22,0.688,,,64,96,2,3,,False
tiles/roads_paths/runtime/paths/pieces/road_straight_e_w_short_01.png,road_straight_e_w_short_01.png,160,128,20480,5.0,4.0,True,9,13,151,115,142,102,14484,5,4,6032,0.2945,0.2928,9,13,9,13,13,0.406,,,160,128,5,4,,False
runtime/sundered_keep/props/prop_table/prop_banquet_table_long_01.png,prop_banquet_table_long_01.png,160,96,15360,5.0,3.0,True,20,2,139,94,119,92,10948,4,3,8819,0.5742,0.2872,20,2,21,2,21,0.656,,,128,96,4,3,,False
runtime/sundered_keep/terrain/cliffs/cliff_face_slice_wet_01.png,cliff_face_slice_wet_01.png,64,96,6144,2.0,3.0,True,2,21,62,94,60,73,4380,2,3,1900,0.3092,0.2871,2,21,2,2,21,0.656,,,64,96,2,3,,False
runtime/sundered_keep/props/prop_debris/prop_fallen_chandelier_01.png,prop_fallen_chandelier_01.png,96,64,6144,3.0,2.0,True,11,2,84,62,73,60,4380,3,2,3371,0.5487,0.2871,11,2,12,2,12,0.375,,,96,64,3,2,,False
tiles/interiors/runtime/doorway_military_vertical_32.png,doorway_military_vertical_32.png,32,32,1024,1.0,1.0,True,6,0,29,32,23,32,736,1,1,424,0.4141,0.2812,6,0,3,0,6,0.188,,,32,32,1,1,,False
tiles/interiors/runtime/wall_military_horizontal_32.png,wall_military_horizontal_32.png,32,32,1024,1.0,1.0,True,6,0,29,32,23,32,736,1,1,288,0.2812,0.2812,6,0,3,0,6,0.188,,,32,32,1,1,,False
tiles/interiors/runtime/wall_military_vertical_32.png,wall_military_vertical_32.png,32,32,1024,1.0,1.0,True,6,0,29,32,23,32,736,1,1,288,0.2812,0.2812,6,0,3,0,6,0.188,,,32,32,1,1,,False
runtime/sundered_keep/terrain/cliffs/cliff_inner_corner_sw.png,cliff_inner_corner_sw.png,64,96,6144,2.0,3.0,True,2,20,62,94,60,74,4440,2,3,2011,0.3273,0.2773,2,20,2,2,20,0.625,,,64,96,2,3,,False
runtime/sundered_keep/terrain/cliffs/cliff_inner_corner_se.png,cliff_inner_corner_se.png,64,96,6144,2.0,3.0,True,2,19,62,94,60,75,4500,2,3,1969,0.3205,0.2676,2,19,2,2,19,0.594,,,64,96,2,3,,False
runtime/sundered_keep/props/prop_light/prop_torch_wall_gothic_01.png,prop_torch_wall_gothic_01.png,32,64,2048,1.0,2.0,True,3,2,28,62,25,60,1500,1,2,1040,0.5078,0.2676,3,2,4,2,4,0.125,,,32,64,1,2,,False
runtime/sundered_keep/props/prop_furniture/prop_bookshelf_tall_01.png,prop_bookshelf_tall_01.png,64,96,6144,2.0,3.0,True,7,2,56,94,49,92,4508,2,3,2268,0.3691,0.2663,7,2,8,2,8,0.25,,,64,96,2,3,,False
tiles/roads_paths/runtime/paths/pieces/road_straight_e_w_short_02.png,road_straight_e_w_short_02.png,64,128,8192,2.0,4.0,True,2,13,62,115,60,102,6120,2,4,2093,0.2555,0.2529,2,13,2,13,13,0.406,,,64,128,2,4,,False
tiles/roads_paths/runtime/paths/pieces/road_transition_n_s_to_rubble_05.png,road_transition_n_s_to_rubble_05.png,128,160,20480,4.0,5.0,True,15,1,113,158,98,157,15386,4,5,5240,0.2559,0.2487,15,1,15,2,15,0.469,,,128,160,4,5,,False
sprites/enemies/enemy_marine/runtime/body/enemy_marine__body__unarmed__idle_01__n__4f__96.png,enemy_marine__body__unarmed__idle_01__n__4f__96.png,384,96,36864,12.0,3.0,True,18,8,366,88,348,80,27840,11,3,22699,0.6157,0.2448,18,8,18,8,18,0.562,,4f__96,352,96,11,3,,False
tiles/roads_paths/runtime/roads/standard/pieces/road_straight_n_s_narrow_01.png,road_straight_n_s_narrow_01.png,128,320,40960,4.0,10.0,True,12,8,115,311,103,303,31209,4,10,9769,0.2385,0.2381,12,8,13,9,13,0.406,,,128,320,4,10,,False
runtime/sundered_keep/doors_traversal/doors/gothic_double_door_open_n.png,gothic_double_door_open_n.png,96,128,12288,3.0,4.0,True,2,24,94,126,92,102,9384,3,4,5296,0.431,0.2363,2,24,2,2,24,0.75,,,96,128,3,4,,False
tiles/roads_paths/runtime/paths/pieces/road_transition_n_s_to_rubble_03.png,road_transition_n_s_to_rubble_03.png,128,160,20480,4.0,5.0,True,14,1,113,159,99,158,15642,4,5,5198,0.2538,0.2362,14,1,15,1,15,0.469,,,128,160,4,5,,False
tiles/roads_paths/runtime/roads/standard/pieces/road_t_n_e_w_large_01.png,road_t_n_e_w_large_01.png,224,224,50176,7.0,7.0,True,8,19,216,205,208,186,38688,7,6,15044,0.2998,0.229,8,19,8,19,19,0.594,,,224,192,7,6,,False
runtime/sundered_keep/doors_traversal/doors/gothic_double_door_open_s.png,gothic_double_door_open_s.png,96,128,12288,3.0,4.0,True,2,23,94,126,92,103,9476,3,4,5249,0.4272,0.2288,2,23,2,2,23,0.719,,,96,128,3,4,,False
tiles/roads_paths/runtime/paths/pieces/road_transition_n_s_to_rubble_02.png,road_transition_n_s_to_rubble_02.png,128,160,20480,4.0,5.0,True,13,1,114,159,101,158,15958,4,5,4682,0.2286,0.2208,13,1,14,1,14,0.438,,,128,160,4,5,,False
tiles/roads_paths/runtime/paths/pieces/road_straight_e_w_tiny_01.png,road_straight_e_w_tiny_01.png,64,128,8192,2.0,4.0,True,0,13,63,115,63,102,6426,2,4,1777,0.2169,0.2156,0,13,1,13,13,0.406,,,64,128,2,4,,False
tiles/roads_paths/runtime/roads/standard/pieces/road_straight_e_w_medium_02.png,road_straight_e_w_medium_02.png,96,128,12288,3.0,4.0,True,0,13,95,115,95,102,9690,3,4,2613,0.2126,0.2114,0,13,1,13,13,0.406,,,96,128,3,4,,False
runtime/sundered_keep/props/prop_throne/prop_throne_ruined_01.png,prop_throne_ruined_01.png,64,96,6144,2.0,3.0,True,2,13,62,94,60,81,4860,2,3,2994,0.4873,0.209,2,13,2,2,13,0.406,,,64,96,2,3,,False
tiles/roads_paths/runtime/paths/pieces/road_transition_n_s_to_rubble_08.png,road_transition_n_s_to_rubble_08.png,96,160,15360,3.0,5.0,True,9,1,86,159,77,158,12166,3,5,3903,0.2541,0.2079,9,1,10,1,10,0.312,,,96,160,3,5,,False
sprites/enemies/drone/runtime/attack/drone_firing.png,drone_firing.png,512,128,65536,16.0,4.0,True,2,12,508,115,506,103,52118,16,4,42144,0.6431,0.2047,2,12,4,13,13,0.406,,,512,128,16,4,,False
tiles/roads_paths/runtime/paths/pieces/road_straight_e_w_tiny_02.png,road_straight_e_w_tiny_02.png,64,128,8192,2.0,4.0,True,0,13,64,115,64,102,6528,2,4,1681,0.2052,0.2031,0,13,0,13,13,0.406,,,64,128,2,4,,False
tiles/roads_paths/runtime/roads/standard/pieces/road_straight_n_s_narrow_02.png,road_straight_n_s_narrow_02.png,128,320,40960,4.0,10.0,True,10,8,118,311,108,303,32724,4,10,8621,0.2105,0.2011,10,8,10,9,10,0.312,,,128,320,4,10,,False
runtime/sundered_keep/props/prop_rubble/prop_broken_spire_chunk_01.png,prop_broken_spire_chunk_01.png,64,96,6144,2.0,3.0,True,2,12,62,94,60,82,4920,2,3,3251,0.5291,0.1992,2,12,2,2,12,0.375,,,64,96,2,3,,False
runtime/sundered_keep/doors_traversal/doors/gothic_double_door_closed_s.png,gothic_double_door_closed_s.png,96,128,12288,3.0,4.0,True,2,19,94,126,92,107,9844,3,4,3149,0.2563,0.1989,2,19,2,2,19,0.594,,,96,128,3,4,,False
tiles/roads_paths/runtime/roads/standard/pieces/road_straight_e_w_medium_01.png,road_straight_e_w_medium_01.png,192,160,30720,6.0,5.0,True,8,10,184,150,176,140,24640,6,5,6146,0.2001,0.1979,8,10,8,10,10,0.312,,,192,160,6,5,,False
runtime/sundered_keep/props/prop_table/prop_banquet_table_broken_01.png,prop_banquet_table_broken_01.png,160,96,15360,5.0,3.0,True,13,2,147,94,134,92,12328,5,3,6783,0.4416,0.1974,13,2,13,2,13,0.406,,,160,96,5,3,,False
runtime/sundered_keep/doors_traversal/stairs/stone_stairs_up_w.png,stone_stairs_up_w.png,64,64,4096,2.0,2.0,True,2,7,62,62,60,55,3300,2,2,920,0.2246,0.1943,2,7,2,2,7,0.219,,,64,64,2,2,,False
runtime/sundered_keep/doors_traversal/doors/gothic_double_door_closed_n.png,gothic_double_door_closed_n.png,96,128,12288,3.0,4.0,True,2,18,94,126,92,108,9936,3,4,3033,0.2468,0.1914,2,18,2,2,18,0.562,,,96,128,3,4,,False
tiles/roads_paths/runtime/roads/standard/pieces/road_straight_n_s_narrow_03.png,road_straight_n_s_narrow_03.png,128,320,40960,4.0,10.0,True,9,8,118,312,109,304,33136,4,10,7935,0.1937,0.191,9,8,10,8,10,0.312,,,128,320,4,10,,False
runtime/sundered_keep/terrain/cliffs/cliff_inner_corner_ne.png,cliff_inner_corner_ne.png,64,96,6144,2.0,3.0,True,2,11,62,94,60,83,4980,2,3,1563,0.2544,0.1895,2,11,2,2,11,0.344,,,64,96,2,3,,False
runtime/sundered_keep/terrain/cliffs/cliff_inner_corner_nw.png,cliff_inner_corner_nw.png,64,96,6144,2.0,3.0,True,2,11,62,94,60,83,4980,2,3,1515,0.2466,0.1895,2,11,2,2,11,0.344,,,64,96,2,3,,False
runtime/sundered_keep/props/prop_rubble/prop_fallen_masonry_01.png,prop_fallen_masonry_01.png,96,64,6144,3.0,2.0,True,6,2,89,62,83,60,4980,3,2,2463,0.4009,0.1895,6,2,7,2,7,0.219,,,96,64,3,2,,False
runtime/sundered_keep/props/prop_mechanical/prop_gate_winch_01.png,prop_gate_winch_01.png,64,64,4096,2.0,2.0,True,4,2,60,62,56,60,3360,2,2,1706,0.4165,0.1797,4,2,4,2,4,0.125,,,64,64,2,2,,False
tiles/roads_paths/runtime/roads/standard/pieces/road_straight_e_w_wide_04.png,road_straight_e_w_wide_04.png,288,160,46080,9.0,5.0,True,10,8,277,152,267,144,38448,9,5,7910,0.1717,0.1656,10,8,11,8,11,0.344,,,288,160,9,5,,False
runtime/sundered_keep/doors_traversal/stairs/stone_stairs_up_e.png,stone_stairs_up_e.png,64,64,4096,2.0,2.0,True,2,5,62,62,60,57,3420,2,2,796,0.1943,0.165,2,5,2,2,5,0.156,,,64,64,2,2,,False
